Year	PMID	Title	Species	Genome_Build	Chromosome	Start	End	TF	Target_Gene	Type(Enhancer_or_SE)	Regulatory_State(Active/Silenced)	Condition(Disease/Normal)	Disease_Name	MONDO	DOID	Tissue	Tissue Ontology_ID	Cell_Source	CVCL_ID	Cell_Type	Cell Ontology_ID	Experiment_Type	High_Throughput_Method	Low_Throughput_Method
2016	27708057	Systematic mapping of functional enhancer-promoter connections with CRISPR interference	Homo sapiens	hg19	chr8	210071000	210079000		MYC	Enhancer	Active	Disease	Erythroleukemia	MONDO:0017898	DOID:0080146	Bone marrow	UBERON:0002371	K562	CVCL_0004	Human erythroleukemia cell line	CL:0009084	CRISPRi interference, clonal genomic deletion, Hi-C chromatin contact validation	DNase-seq, H3K27ac ChIP-seq, RNA-seq, Pol II ChIA-PET, Hi-C	RT-qPCR, clonal cell line generation, sgRNA lentiviral transduction, cell viability assay
2018	30545847	CRISPR-mediated activation of a promoter or enhancer rescues obesity caused by haploinsufficiency	Mus musculus	mm10	chr10	90723100	90723900	Sim1		Enhancer	Active	Normal				Hypothalamus	UBERON:0001898	Neuro-2a	CVCL_0470	Neuroblastoma cell	CL:0000031	CRISPRa gain-of-function, ChIP-qPCR, in vivo transgenic reporter validation	RNA-seq, ChIP-seq	dual-luciferase reporter assay, stereotaxic AAV injection, qRT-PCR, transgenic mouse line generation, body weight phenotyping
2018	30545847	CRISPR-mediated activation of a promoter or enhancer rescues obesity caused by haploinsufficiency	Mus musculus	mm10	chr10	90723100	90723900	Sim1		Enhancer	Active	Disease	Obesity due to Sim1 haploinsufficiency	MONDO:0012649	DOID:0060282	Hypothalamus	UBERON:0001898	Neuro-2a	CVCL_0470	Neuroblastoma cell	CL:0000031	CRISPRa gain-of-function, ChIP-qPCR, in vivo transgenic reporter validation	RNA-seq, ChIP-seq	dual-luciferase reporter assay, stereotaxic AAV injection, qRT-PCR, transgenic mouse line generation, body weight phenotyping
2018	30545847	CRISPR-mediated activation of a promoter or enhancer rescues obesity caused by haploinsufficiency	Mus musculus	mm10	chr10	90723100	90723900	Sim1		Enhancer	Active	Normal				Hypothalamus	UBERON:0001898	mouse primary hypothalamic neuron		hypothalamic neuron	CL:0000641	CRISPRa gain-of-function, ChIP-qPCR, in vivo transgenic reporter validation	RNA-seq, ChIP-seq	dual-luciferase reporter assay, stereotaxic AAV injection, qRT-PCR, transgenic mouse line generation, body weight phenotyping
2018	30545847	CRISPR-mediated activation of a promoter or enhancer rescues obesity caused by haploinsufficiency	Mus musculus	mm10	chr10	90723100	90723900	Sim1		Enhancer	Active	Disease	Obesity due to Sim1 haploinsufficiency	MONDO:0012649	DOID:0060282	Hypothalamus	UBERON:0001898	mouse primary hypothalamic neuron		hypothalamic neuron	CL:0000641	CRISPRa gain-of-function, ChIP-qPCR, in vivo transgenic reporter validation	RNA-seq, ChIP-seq	dual-luciferase reporter assay, stereotaxic AAV injection, qRT-PCR, transgenic mouse line generation, body weight phenotyping
2024	39186674	CRISPR Screening of Transcribed Super-Enhancers Identifies Drivers of Triple-Negative Breast Cancer Progression	Homo sapiens	hg19	chr7	131323622	131334609		PODXL	SE	Active	Disease	Triple-negative breast cancer	MONDO:0005228	DOID:0060081	Mammary gland	UBERON:0001911	MDA-MB-436	CVCL_0623	Triple-negative breast cancer cell line	CL:0009071	CRISPR-Cas9 knockout loss-of-function, dCas9-KRAB CRISPRi repression, Hi-C chromatin looping validation, CasRx eRNA knockdown	ChIP-seq(H3K27ac), GRO-seq, ATAC-seq, RNA-seq, Hi-C, scATAC-seq, scRNA-seq, TCGA bulk omics	qRT-PCR, transwell migration assay, crystal violet proliferation assay, mouse mammary fat pad xenograft, tail vein metastasis model, IHC staining
2024	39186674	CRISPR Screening of Transcribed Super-Enhancers Identifies Drivers of Triple-Negative Breast Cancer Progression	Homo sapiens	hg19	chr7	131323622	131334609		PODXL	SE	Active	Disease	Triple-negative breast cancer	MONDO:0005228	DOID:0060081	Mammary gland	UBERON:0001911	MDA-MB-231	CVCL_0062	Triple-negative breast cancer cell line	CL:0009071	CRISPR-Cas9 knockout loss-of-function, dCas9-KRAB CRISPRi repression, Hi-C chromatin looping validation, CasRx eRNA knockdown	ChIP-seq(H3K27ac), GRO-seq, ATAC-seq, RNA-seq, Hi-C, scATAC-seq, scRNA-seq, TCGA bulk omics	qRT-PCR, transwell migration assay, crystal violet proliferation assay, mouse mammary fat pad xenograft, tail vein metastasis model, IHC staining
2024	39186674	CRISPR Screening of Transcribed Super-Enhancers Identifies Drivers of Triple-Negative Breast Cancer Progression	Homo sapiens	hg19	chr7	131323622	131334609		PODXL	SE	Active	Disease	Triple-negative breast cancer	MONDO:0005228	DOID:0060081	Mammary gland	UBERON:0001911	MDA-MB-468	CVCL_0419	Triple-negative breast cancer cell line	CL:0009071	CRISPR-Cas9 knockout loss-of-function, dCas9-KRAB CRISPRi repression, Hi-C chromatin looping validation, CasRx eRNA knockdown	ChIP-seq(H3K27ac), GRO-seq, ATAC-seq, RNA-seq, Hi-C, scATAC-seq, scRNA-seq, TCGA bulk omics	qRT-PCR, transwell migration assay, crystal violet proliferation assay, mouse mammary fat pad xenograft, tail vein metastasis model, IHC staining
2024	39186674	CRISPR Screening of Transcribed Super-Enhancers Identifies Drivers of Triple-Negative Breast Cancer Progression	Homo sapiens	hg19	chr2	106412871	106423516		RSAD2	SE	Active	Disease	Triple-negative breast cancer	MONDO:0005228	DOID:0060081	Mammary gland	UBERON:0001911	MDA-MB-436	CVCL_0623	Triple-negative breast cancer cell line	CL:0009071	CRISPR-Cas9 knockout loss-of-function, dCas9-KRAB CRISPRi repression, Hi-C chromatin looping validation, CasRx eRNA knockdown	ChIP-seq(H3K27ac), GRO-seq, ATAC-seq, RNA-seq, Hi-C	qRT-PCR, colony formation assay, cell proliferation assay
2024	39186674	CRISPR Screening of Transcribed Super-Enhancers Identifies Drivers of Triple-Negative Breast Cancer Progression	Homo sapiens	hg19	chr2	106412871	106423516		CMPK2	SE	Active	Disease	Triple-negative breast cancer	MONDO:0005228	DOID:0060081	Mammary gland	UBERON:0001911	MDA-MB-436	CVCL_0623	Triple-negative breast cancer cell line	CL:0009071	CRISPR-Cas9 knockout loss-of-function, dCas9-KRAB CRISPRi repression, Hi-C chromatin looping validation, CasRx eRNA knockdown	ChIP-seq(H3K27ac), GRO-seq, ATAC-seq, RNA-seq, Hi-C	qRT-PCR, colony formation assay, cell proliferation assay
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr20	63680793	63682109	MEIS1	SOX18	Enhancer	Active	Disease	Glioblastoma multiforme	MONDO:0001628	DOID:3088	Brain	UBERON:0000955	U251	CVCL_0021	glioma cell line	CL:0000917	CRISPR-Cas9 full locus knockout, dCas9-KRAB CRISPRi, dual-luciferase reporter assay, 3C-qPCR, ChIP-qPCR, SNP base editing	HiChIP, H3K27ac ChIP-seq, RNA-seq, scATAC-seq, GWAS variant mapping	qRT-PCR, colony formation assay, glioma stem sphere assay, mouse intracranial xenograft, site-directed mutagenesis
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr20	63680793	63682109	MEIS1	SOX18	Enhancer	Active	Disease	Glioblastoma multiforme	MONDO:0001628	DOID:3088	Brain	UBERON:0000955	LN229	CVCL_0393	glioma cell line	CL:0000917	CRISPR-Cas9 full locus knockout, dCas9-KRAB CRISPRi, dual-luciferase reporter assay, 3C-qPCR, ChIP-qPCR, SNP base editing	HiChIP, H3K27ac ChIP-seq, RNA-seq, scATAC-seq, GWAS variant mapping	qRT-PCR, colony formation assay, glioma stem sphere assay, mouse intracranial xenograft, site-directed mutagenesis
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr20	63680793	63682109	MEIS1	SOX18	Enhancer	Active	Disease	Glioblastoma multiforme	MONDO:0001628	DOID:3088	Brain	UBERON:0000955	U87	CVCL_0022	glioma cell line	CL:0000917	CRISPR-Cas9 full locus knockout, dCas9-KRAB CRISPRi, dual-luciferase reporter assay, 3C-qPCR, ChIP-qPCR, SNP base editing	HiChIP, H3K27ac ChIP-seq, RNA-seq, scATAC-seq, GWAS variant mapping	qRT-PCR, colony formation assay, glioma stem sphere assay, mouse intracranial xenograft, site-directed mutagenesis
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr8	12738300	12744200		MYC	Enhancer	Active	Disease	Glioblastoma multiforme	MONDO:0001628	DOID:3088	Brain	UBERON:0000955	U251	CVCL_0021	glioma cell line	CL:0000917	dCas9-KRAB CRISPRi, HiChIP chromatin looping validation, 3C-qPCR	H3K27ac ChIP-seq, RNA-seq, pooled CRISPRi screening	qRT-PCR, cell proliferation MTT assay
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr17	5958900	5960100		VMP1	Enhancer	Active	Disease	Glioblastoma multiforme	MONDO:0001628	DOID:3088	Brain	UBERON:0000955	U251	CVCL_0021	glioma cell line	CL:0000917	dCas9-KRAB CRISPRi, HiChIP chromatin looping validation, 3C-qPCR	H3K27ac ChIP-seq, RNA-seq, pooled CRISPRi screening	qRT-PCR, cell proliferation MTT assay
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr2	18910338	18911438		LAPTM4A	Enhancer	Active	Disease	Glioblastoma multiforme	MONDO:0001628	DOID:3088	Brain	UBERON:0000955	U251	CVCL_0021	glioma cell line	CL:0000917	dCas9-KRAB CRISPRi, HiChIP chromatin looping validation	H3K27ac ChIP-seq, RNA-seq, pooled CRISPRi screening	qRT-PCR, cell proliferation MTT assay
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr2	18910338	18911438		SDC1	Enhancer	Active	Disease	Glioblastoma multiforme	MONDO:0001628	DOID:3088	Brain	UBERON:0000955	U251	CVCL_0021	glioma cell line	CL:0000917	dCas9-KRAB CRISPRi, HiChIP chromatin looping validation	H3K27ac ChIP-seq, RNA-seq, pooled CRISPRi screening	qRT-PCR, cell proliferation MTT assay
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr2	18910338	18911438		PUM2	Enhancer	Active	Disease	Glioblastoma multiforme	MONDO:0001628	DOID:3088	Brain	UBERON:0000955	U251	CVCL_0021	glioma cell line	CL:0000917	dCas9-KRAB CRISPRi, HiChIP chromatin looping validation	H3K27ac ChIP-seq, RNA-seq, pooled CRISPRi screening	qRT-PCR, cell proliferation MTT assay
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr2	18910338	18911438		RHOB	Enhancer	Active	Disease	Glioblastoma multiforme	MONDO:0001628	DOID:3088	Brain	UBERON:0000955	U251	CVCL_0021	glioma cell line	CL:0000917	dCas9-KRAB CRISPRi, HiChIP chromatin looping validation	H3K27ac ChIP-seq, RNA-seq, pooled CRISPRi screening	qRT-PCR, cell proliferation MTT assay
2025	38760566	Bidirectional epigenetic editing reveals hierarchies in gene regulation	Homo sapiens	hg38	chr2	121923152	121923710	JUN	IL2	Enhancer	Active	Normal				Peripheral blood	UBERON:0000178	Jurkat E6-1	CVCL_0367	T lymphoblast	CL:0002419	CRISPRi loss-of-function, CRISPRa gain-of-function, ATAC-qPCR chromatin accessibility validation	ATAC-seq, H3K27ac ChIP-seq, H3K4me1 ChIP-seq, scRNA-seq, Perturb-seq	gRNA enrichment screening, intracellular cytokine flow cytometry, RT-qPCR, ATAC-qPCR, primary human T cell lentiviral transduction
2025	38760566	Bidirectional epigenetic editing reveals hierarchies in gene regulation	Homo sapiens	hg38	chr2	121926020	121926640	JUND	IL2	Enhancer	Active	Normal				Peripheral blood	UBERON:0000178	Jurkat E6-1	CVCL_0367	T lymphoblast	CL:0002419	CRISPRi loss-of-function, CRISPRa gain-of-function, ATAC-qPCR chromatin accessibility validation	ATAC-seq, H3K27ac ChIP-seq, H3K4me1 ChIP-seq, scRNA-seq, Perturb-seq	gRNA enrichment screening, intracellular cytokine flow cytometry, RT-qPCR, ATAC-qPCR, primary human T cell lentiviral transduction
2025	38760566	Bidirectional epigenetic editing reveals hierarchies in gene regulation	Homo sapiens	hg38	chr2	121926020	121926640	JUND	IL2	Enhancer	Active	Normal				Peripheral blood	UBERON:0000178	primary human memory CD4 T cell		memory CD4-positive T cell	CL:0000897	CRISPRi loss-of-function, CRISPRa gain-of-function, ATAC-qPCR chromatin accessibility validation	ATAC-seq, H3K27ac ChIP-seq, H3K4me1 ChIP-seq, scRNA-seq, Perturb-seq	gRNA enrichment screening, intracellular cytokine flow cytometry, RT-qPCR, ATAC-qPCR, primary human T cell lentiviral transduction
2025	38760566	Bidirectional epigenetic editing reveals hierarchies in gene regulation	Homo sapiens	hg38	chr2	121928130	121928780	BATF3	IL2	Enhancer	Active	Normal				Peripheral blood	UBERON:0000178	Jurkat E6-1	CVCL_0367	T lymphoblast	CL:0002419	CRISPRi loss-of-function, CRISPRa gain-of-function	ATAC-seq, H3K27ac ChIP-seq, H3K4me1 ChIP-seq, scRNA-seq, Perturb-seq	gRNA enrichment screening, intracellular cytokine flow cytometry, RT-qPCR
2025	38760566	Bidirectional epigenetic editing reveals hierarchies in gene regulation	Homo sapiens	hg38	chr12	68541220	68541790	ETV6	IFNG	Enhancer	Active	Normal				Peripheral blood	UBERON:0000178	Jurkat E6-1	CVCL_0367	T lymphoblast	CL:0002419	CRISPRi loss-of-function, CRISPRa gain-of-function	ATAC-seq, H3K27ac ChIP-seq, scRNA-seq	gRNA enrichment screening, intracellular cytokine flow cytometry, RT-qPCR
2025	40854986	Characterization of cis-regulatory elements and functional variants in colorectal cancer using epigenomics and CRISPRi screenings	Homo sapiens	hg19	chr13	73958961	73960160	FOXP1	PIBF1	Enhancer	Active	Disease	Colorectal adenocarcinoma	MONDO:0003420	DOID:9256	Colon	UBERON:0001155	HCT116	CVCL_0291	colorectal carcinoma cell line	CL:0001071	Dual-luciferase reporter assay, CRISPR-Cas9 base editing, CRISPRi silencing, 3C chromatin capture, ChIP-qPCR	ATAC-seq, H3K27ac ChIP-seq, Hi-C, RNA-seq, ABC model prediction, GWAS summary statistics	qRT-PCR, EMSA supershift assay, DNase I footprinting, cell proliferation assay, colony formation assay, mouse xenograft tumor assay
2025	40854986	Characterization of cis-regulatory elements and functional variants in colorectal cancer using epigenomics and CRISPRi screenings	Homo sapiens	hg19	chr13	73958961	73960160	FOXP1	PIBF1	Enhancer	Active	Disease	Colorectal adenocarcinoma	MONDO:0003420	DOID:9256	Colon	UBERON:0001155	SW480	CVCL_0546	colorectal carcinoma cell line	CL:0001071	Dual-luciferase reporter assay, CRISPR-Cas9 base editing, CRISPRi silencing, 3C chromatin capture, ChIP-qPCR	ATAC-seq, H3K27ac ChIP-seq, Hi-C, RNA-seq, ABC model prediction, GWAS summary statistics	qRT-PCR, EMSA supershift assay, DNase I footprinting, cell proliferation assay, colony formation assay, mouse xenograft tumor assay
2025	40854986	Characterization of cis-regulatory elements and functional variants in colorectal cancer using epigenomics and CRISPRi screenings	Homo sapiens	hg19	chr13	73958961	73960160	TCF7L2	PIBF1	Enhancer	Active	Disease	Colorectal adenocarcinoma	MONDO:0003420	DOID:9256	Colon	UBERON:0001155	HCT116	CVCL_0291	colorectal carcinoma cell line	CL:0001071	Dual-luciferase reporter assay, CRISPR-Cas9 base editing, CRISPRi silencing, 3C chromatin capture, ChIP-qPCR	ATAC-seq, H3K27ac ChIP-seq, Hi-C, RNA-seq, ABC model prediction, GWAS summary statistics	qRT-PCR, EMSA supershift assay, DNase I footprinting, cell proliferation assay, colony formation assay, mouse xenograft tumor assay
2025	40854986	Characterization of cis-regulatory elements and functional variants in colorectal cancer using epigenomics and CRISPRi screenings	Homo sapiens	hg19	chr13	73958961	73960160	TCF7L2	PIBF1	Enhancer	Active	Disease	Colorectal adenocarcinoma	MONDO:0003420	DOID:9256	Colon	UBERON:0001155	SW480	CVCL_0546	colorectal carcinoma cell line	CL:0001071	Dual-luciferase reporter assay, CRISPR-Cas9 base editing, CRISPRi silencing, 3C chromatin capture, ChIP-qPCR	ATAC-seq, H3K27ac ChIP-seq, Hi-C, RNA-seq, ABC model prediction, GWAS summary statistics	qRT-PCR, EMSA supershift assay, DNase I footprinting, cell proliferation assay, colony formation assay, mouse xenograft tumor assay
2025	40854986	Characterization of cis-regulatory elements and functional variants in colorectal cancer using epigenomics and CRISPRi screenings	Homo sapiens	hg19	chr13	73958961	73960160	FOXP1	KLF5	Enhancer	Silenced	Disease	Colorectal adenocarcinoma	MONDO:0003420	DOID:9256	Colon	UBERON:0001155	HCT116	CVCL_0291	colorectal carcinoma cell line	CL:0001071	Dual-luciferase reporter assay, CRISPR-Cas9 base editing, CRISPRi silencing, 3C chromatin capture, ChIP-qPCR	ATAC-seq, H3K27ac ChIP-seq, Hi-C, RNA-seq, ABC model prediction, GWAS summary statistics	qRT-PCR, EMSA supershift assay, DNase I footprinting, cell proliferation assay, colony formation assay, mouse xenograft tumor assay
2025	40854986	Characterization of cis-regulatory elements and functional variants in colorectal cancer using epigenomics and CRISPRi screenings	Homo sapiens	hg19	chr13	73958961	73960160	FOXP1	KLF5	Enhancer	Silenced	Disease	Colorectal adenocarcinoma	MONDO:0003420	DOID:9256	Colon	UBERON:0001155	SW480	CVCL_0546	colorectal carcinoma cell line	CL:0001071	Dual-luciferase reporter assay, CRISPR-Cas9 base editing, CRISPRi silencing, 3C chromatin capture, ChIP-qPCR	ATAC-seq, H3K27ac ChIP-seq, Hi-C, RNA-seq, ABC model prediction, GWAS summary statistics	qRT-PCR, EMSA supershift assay, DNase I footprinting, cell proliferation assay, colony formation assay, mouse xenograft tumor assay
2025	40854986	Characterization of cis-regulatory elements and functional variants in colorectal cancer using epigenomics and CRISPRi screenings	Homo sapiens	hg19	chr13	73958961	73960160	TCF7L2	KLF5	Enhancer	Active	Disease	Colorectal adenocarcinoma	MONDO:0003420	DOID:9256	Colon	UBERON:0001155	HCT116	CVCL_0291	colorectal carcinoma cell line	CL:0001071	Dual-luciferase reporter assay, CRISPR-Cas9 base editing, CRISPRi silencing, 3C chromatin capture, ChIP-qPCR	ATAC-seq, H3K27ac ChIP-seq, Hi-C, RNA-seq, ABC model prediction, GWAS summary statistics	qRT-PCR, EMSA supershift assay, DNase I footprinting, cell proliferation assay, colony formation assay, mouse xenograft tumor assay
2025	40854986	Characterization of cis-regulatory elements and functional variants in colorectal cancer using epigenomics and CRISPRi screenings	Homo sapiens	hg19	chr13	73958961	73960160	TCF7L2	KLF5	Enhancer	Active	Disease	Colorectal adenocarcinoma	MONDO:0003420	DOID:9256	Colon	UBERON:0001155	SW480	CVCL_0546	colorectal carcinoma cell line	CL:0001071	Dual-luciferase reporter assay, CRISPR-Cas9 base editing, CRISPRi silencing, 3C chromatin capture, ChIP-qPCR	ATAC-seq, H3K27ac ChIP-seq, Hi-C, RNA-seq, ABC model prediction, GWAS summary statistics	qRT-PCR, EMSA supershift assay, DNase I footprinting, cell proliferation assay, colony formation assay, mouse xenograft tumor assay
2026	41355963	Super-enhancer-driven core transcription factor FOXP1 delays endothelial cell senescence via phase separation-mediated SESN3 activation	Homo sapiens	hg19	chr3	70961242	70974816	FOXP1	FOXP1	SE	Active	Normal				Umbilical vein	UBERON:0002066	HUVEC	CVCL_2959	human umbilical vein endothelial cell	CL:0002615	dCas9-KRAB CRISPRi loss-of-function, dual-luciferase reporter assay	CUT&Tag(H3K27ac/H3K4me1/H3K4me3), ATAC-seq, RNA-seq	dual-luciferase reporter detection, CRISPRi lentiviral transduction, RT-qPCR, Western blot, immunofluorescence staining
2026	41355963	Super-enhancer-driven core transcription factor FOXP1 delays endothelial cell senescence via phase separation-mediated SESN3 activation	Homo sapiens	hg19	chr3	70961242	70974816	FOXP1	FOXP1	SE	Active	Normal				Embryonic kidney	UBERON:0002113	HEK293T	CVCL_0063	human embryonic kidney cell	CL:0002139	dCas9-KRAB CRISPRi loss-of-function, dual-luciferase reporter assay	CUT&Tag(H3K27ac/H3K4me1/H3K4me3), ATAC-seq, RNA-seq	dual-luciferase reporter detection, CRISPRi lentiviral transduction, RT-qPCR, Western blot, immunofluorescence staining
